"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","inCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","occurrenceRemarks","reproductiveCondition","recordedByIDs.type","recordedByIDs.value","locationID","county","municipality","locality","associatedReferences","eventID","informationWithheld","footprintWKT","identificationVerificationStatus","http...unknown.org.license","eventRemarks","vernacularName","taxonConceptID","http...unknown.org.rightsHolder","individualCount","lifeStage","continent","dataGeneralizations","higherClassification","samplingProtocol","habitat","gadm","datasetID","language","nomenclaturalStatus","endDayOfYear","verbatimSRS","parentNameUsageID","acceptedNameUsageID","startDayOfYear","ownerInstitutionCode","accessRights","elevation","nomenclaturalCode","bibliographicCitation","institutionKey","verbatimCoordinateSystem","type","identificationRemarks","identifiedByIDs.type","identifiedByIDs.value","dynamicProperties","organismQuantity","organismQuantityType","fieldNotes"
"3712579511","Arabidopsis thaliana (L.) Heynh.",48.464619,-123.37369,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T05:48:42.571+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-01-26T02:04:38","British Columbia",2022,1,25,"2022-01-25T20:13:14","2022-06-27T17:53:26.000+00:00","2022-07-10T05:48:42.571+00:00","https://www.inaturalist.org/observations/105589062","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Bryn Armstrong","Bryn Armstrong",FALSE,"WGS84","Magnoliopsida","CA","none","none","Canada","Bryn Armstrong","105589062","bryn_","2022-01-25 12:13:14","Observations","3712579511","Capital, CA-BC, CA","https://www.inaturalist.org/observations/105589062","55021","105589062","iNaturalist","20:13:14Z","wild","233574098","Arabidopsis thaliana (L.) Heynh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723020182","Arabidopsis thaliana (L.) Heynh.",51.55,4.9,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:15:18.739+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Noord-Brabant",2022,1,22,"2022-01-22T00:00:00","2022-01-22T00:00:00.000+00:00","2022-07-01T19:15:18.739+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232687682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232687682@OBS",NA,NA,"Observations","3723020182",NA,"https://observation.org/observation/232687682",NA,"OBS.232687682",NA,"13:54",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Rijen",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723157196","Arabidopsis thaliana (L.) Heynh.",51.2,3.85,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:16:30.843+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Zeeland",2022,1,24,"2022-01-24T00:00:00","2022-01-24T00:00:00.000+00:00","2022-07-01T19:16:30.843+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232847224","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232847224@OBS",NA,NA,"Observations","3723157196",NA,"https://observation.org/observation/232847224",NA,"OBS.232847224",NA,"16:37",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Zuiddorpe - Oude Polder ",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Vegetative","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae","field observation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723177024","Arabidopsis thaliana (L.) Heynh.",53.15,6.7,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:16:10.849+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Groningen",2022,1,21,"2022-01-21T00:00:00","2022-01-21T00:00:00.000+00:00","2022-07-01T19:16:10.849+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232665518","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232665518@OBS",NA,NA,"Observations","3723177024",NA,"https://observation.org/observation/232665518",NA,"OBS.232665518",NA,"12:24",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Kolham - Bos aan Uiterdijken",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,101,"Vegetative","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723303276","Arabidopsis thaliana (L.) Heynh.",52.1,5.2,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:57:58.661+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Utrecht",2022,1,22,"2022-01-22T00:00:00","2022-01-22T00:00:00.000+00:00","2022-07-01T19:57:58.661+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232708176","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232708176@OBS",NA,NA,"Observations","3723303276",NA,"https://observation.org/observation/232708176",NA,"OBS.232708176",NA,"16:11",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Bilthoven - Beerschoten",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723496087","Arabidopsis thaliana (L.) Heynh.",52,4.4,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:15:21.541+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Zuid-Holland",2022,1,11,"2022-01-11T00:00:00","2022-01-17T00:00:00.000+00:00","2022-07-01T19:15:21.541+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232474816","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232474816@OBS",NA,NA,"Observations","3723496087",NA,"https://observation.org/observation/232474816",NA,"OBS.232474816",NA,"12:21",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Delfgauw - Noordpolder van Delfgauw",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Flowering","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae","field observation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723528360","Arabidopsis thaliana (L.) Heynh.",51.302778,7.318611,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:15:15.000+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,NA,2022,1,1,"2022-01-01T00:00:00","2022-01-13T00:00:00.000+00:00","2022-07-01T19:15:15.000+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.231397732","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","DE","none","none","Germany","Stichting Observation International","231397732@OBS",NA,NA,"Observations","3723528360",NA,"https://observation.org/observation/231397732",NA,"OBS.231397732",NA,"15:08",NA,NA,"Arabidopsis thaliana (L.) Heynh.",NA,NA,NA,NA,NA,NA,NA,NA,"BRD - EN Ennepetal-Büttenberg",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown",NA,NA,"Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723576798","Arabidopsis thaliana (L.) Heynh.",51.45,5.6,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:59:41.999+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Noord-Brabant",2022,1,12,"2022-01-12T00:00:00","2022-01-12T00:00:00.000+00:00","2022-07-01T19:59:41.999+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232167761","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232167761@OBS",NA,NA,"Observations","3723576798",NA,"https://observation.org/observation/232167761",NA,"OBS.232167761",NA,"12:26",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Helmond - Bedrijventerrein Groot Schooten",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723586609","Arabidopsis thaliana (L.) Heynh.",52.3,4.85,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:15:33.192+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Noord-Holland",2022,1,21,"2022-01-21T00:00:00","2022-01-21T00:00:00.000+00:00","2022-07-01T19:15:33.192+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232652919","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232652919@OBS",NA,NA,"Observations","3723586609",NA,"https://observation.org/observation/232652919",NA,"OBS.232652919",NA,"16:23",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Amsterdam - De Pijp",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723592980","Arabidopsis thaliana (L.) Heynh.",52,5.65,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:16:46.589+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Gelderland",2022,1,18,"2022-01-18T00:00:00","2022-01-18T00:00:00.000+00:00","2022-07-01T19:16:46.589+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232527086","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232527086@OBS",NA,NA,"Observations","3723592980",NA,"https://observation.org/observation/232527086",NA,"OBS.232527086",NA,"13:40",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Bennekom",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723632313","Arabidopsis thaliana (L.) Heynh.",51.65,6,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:15:46.874+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Limburg",2022,1,19,"2022-01-19T00:00:00","2022-01-19T00:00:00.000+00:00","2022-07-01T19:15:46.874+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232570006","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232570006@OBS",NA,NA,"Observations","3723632313",NA,"https://observation.org/observation/232570006",NA,"OBS.232570006",NA,"20:12",NA,NA,"Arabidopsis thaliana (L.) Heynh.",NA,NA,NA,NA,NA,NA,NA,NA,"Siebengewald - Op de Belt",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723742328","Arabidopsis thaliana (L.) Heynh.",50.8,5.7,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:58:05.844+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Limburg",2022,1,28,"2022-01-28T00:00:00","2022-01-28T00:00:00.000+00:00","2022-07-01T19:58:05.844+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232979706","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232979706@OBS",NA,NA,"Observations","3723742328",NA,"https://observation.org/observation/232979706",NA,"OBS.232979706",NA,"12:07",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Maastricht - bebouwing",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,11,"Vegetative","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723761076","Arabidopsis thaliana (L.) Heynh.",52.15,6.05,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:16:12.370+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Gelderland",2022,1,16,"2022-01-16T00:00:00","2022-01-16T00:00:00.000+00:00","2022-07-01T19:16:12.370+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232433652","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232433652@OBS",NA,NA,"Observations","3723761076",NA,"https://observation.org/observation/232433652",NA,"OBS.232433652",NA,"12:16",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Voorst - Appensche Bosch",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723782019","Arabidopsis thaliana (L.) Heynh.",51.8,5.95,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:59:02.694+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Gelderland",2022,1,15,"2022-01-15T00:00:00","2022-01-15T00:00:00.000+00:00","2022-07-01T19:59:02.694+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232332683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232332683@OBS",NA,NA,"Observations","3723782019",NA,"https://observation.org/observation/232332683",NA,"OBS.232332683",NA,"12:06",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Duffelt - Leuth dorp",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Vegetative","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723838045","Arabidopsis thaliana (L.) Heynh.",51.20606,7.181282,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:57:27.150+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,NA,2022,1,13,"2022-01-13T00:00:00","2022-01-13T00:00:00.000+00:00","2022-07-01T19:57:27.150+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232251157","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","DE","none","none","Germany","Stichting Observation International","232251157@OBS",NA,NA,"Observations","3723838045",NA,"https://observation.org/observation/232251157",NA,"OBS.232251157",NA,"10:21",NA,NA,"Arabidopsis thaliana (L.) Heynh.",25,NA,NA,NA,NA,NA,NA,NA,"BRD - RS Remscheid Grund Naturschule",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,10,NA,NA,NA,"Plantae|Brassicaceae","field observation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
